Date/Time;Symbol;Side;Type;Price;Stop price;Quantity;Event;Symb. type;Trading exchange;
4/17/2026 1:50:38 AM;TSLA;Buy;Take profit;382.94;;100;Modified;Equities;US;
4/17/2026 1:50:32 AM;TSLA;Buy;Limit;384.37;;80;Cancelled;Equities;US;
4/17/2026 1:50:29 AM;TSLA;Buy;Stop loss;;386.95;100;Cancelled;Equities;US;
4/17/2026 1:50:29 AM;TSLA;Buy;Stop loss;;386.95;100;Created;Equities;US;
4/17/2026 1:49:54 AM;TSLA;Buy;Take profit;382.69;;100;Modified;Equities;US;
4/17/2026 1:49:40 AM;TSLA;Buy;Stop loss;;386.97;100;Cancelled;Equities;US;
4/17/2026 1:49:38 AM;TSLA;Buy;Stop loss;;386.97;100;Created;Equities;US;
4/17/2026 1:49:35 AM;TSLA;Buy;Take profit;382.63;;100;Modified;Equities;US;
4/17/2026 1:49:29 AM;TSLA;Buy;Limit;384.37;;80;Created;Equities;US;
4/17/2026 1:49:18 AM;TSLA;Buy;Take profit;382.38;;100;Modified;Equities;US;
4/17/2026 1:49:18 AM;TSLA;Sell;Market;385.15;;50;Filled;Equities;US;
4/17/2026 1:47:36 AM;TSLA;Buy;Stop loss;;390.75;50;Cancelled;Equities;US;
4/17/2026 1:47:35 AM;TSLA;Buy;Stop loss;;390.75;50;Created;Equities;US;
4/17/2026 1:46:54 AM;TSLA;Buy;Stop loss;;390.42;50;Cancelled;Equities;US;
4/17/2026 1:46:37 AM;TSLA;Buy;Take profit;382.38;;50;Created;Equities;US;
4/17/2026 1:46:34 AM;TSLA;Buy;Stop loss;;390.42;50;Modified;Equities;US;
4/17/2026 1:46:33 AM;TSLA;Buy;Stop loss;;388.27;50;Created;Equities;US;
4/17/2026 1:46:30 AM;TSLA;Sell;Market;386.09;;50;Filled;Equities;US;
4/16/2026 2:10:52 AM;TSLA;Sell;Stop loss;;370.86;5;Cancelled;Equities;US;
4/16/2026 2:10:52 AM;TSLA;Sell;Take profit;373.99;;5;Filled;Equities;US;
4/16/2026 2:09:23 AM;TSLA;Sell;Take profit;373.96;;5;Modified;Equities;US;
4/16/2026 2:09:20 AM;TSLA;Sell;Take profit;373.99;;5;Modified;Equities;US;
4/16/2026 2:08:49 AM;TSLA;Sell;Take profit;374.75;;5;Modified;Equities;US;
4/16/2026 2:08:37 AM;TSLA;Sell;Take profit;373.96;;5;Modified;Equities;US;
4/16/2026 2:08:25 AM;TSLA;Sell;Take profit;373.98;;5;Modified;Equities;US;
4/16/2026 2:08:22 AM;TSLA;Sell;Take profit;374.02;;5;Created;Equities;US;
4/16/2026 2:06:31 AM;TSLA;Buy;Stop;;374.72;10;Cancelled;Equities;US;
4/16/2026 2:06:31 AM;TSLA;Sell;Limit;374.72;;10;Cancelled;Equities;US;
4/16/2026 2:06:30 AM;TSLA;Sell;Limit;374.72;;10;Cancelled;Equities;US;
4/16/2026 2:06:30 AM;TSLA;Sell;Limit;374.39;;10;Cancelled;Equities;US;
4/16/2026 2:06:27 AM;TSLA;Sell;Limit;374.39;;10;Created;Equities;US;
4/16/2026 2:06:25 AM;TSLA;Sell;Take profit;374.29;;5;Cancelled;Equities;US;
4/16/2026 2:06:23 AM;TSLA;Buy;Stop;;374.72;10;Created;Equities;US;
4/16/2026 2:06:23 AM;TSLA;Sell;Limit;374.72;;10;Created;Equities;US;
4/16/2026 2:06:23 AM;TSLA;Sell;Limit;374.72;;10;Created;Equities;US;
4/16/2026 2:06:20 AM;TSLA;Sell;Stop loss;;370.86;5;Modified;Equities;US;
4/16/2026 2:06:20 AM;TSLA;Sell;Take profit;374.29;;5;Modified;Equities;US;
4/16/2026 2:06:20 AM;TSLA;Sell;Market;372.82;;5;Filled;Equities;US;
4/16/2026 2:05:59 AM;TSLA;Sell;Take profit;374.29;;10;Modified;Equities;US;
4/16/2026 2:05:54 AM;TSLA;Sell;Take profit;374.27;;10;Modified;Equities;US;
4/16/2026 2:05:44 AM;TSLA;Sell;Take profit;374.47;;10;Modified;Equities;US;
4/16/2026 2:05:36 AM;TSLA;Sell;Stop loss;;370.86;10;Modified;Equities;US;
4/16/2026 2:05:36 AM;TSLA;Sell;Take profit;373.66;;10;Modified;Equities;US;
4/16/2026 2:05:36 AM;TSLA;Sell;Limit;371.98;;10;Filled;Equities;US;
4/16/2026 2:05:28 AM;TSLA;Sell;Limit;371.98;;10;Created;Equities;US;
4/16/2026 2:05:18 AM;TSLA;Sell;Limit;372.30;;10;Cancelled;Equities;US;
4/16/2026 2:04:51 AM;TSLA;Sell;Limit;372.30;;10;Created;Equities;US;
4/16/2026 2:04:07 AM;TSLA;Sell;Stop loss;;370.86;20;Modified;Equities;US;
4/16/2026 2:03:54 AM;TSLA;Sell;Limit;372.30;;10;Cancelled;Equities;US;
4/16/2026 2:03:38 AM;TSLA;Sell;Limit;372.30;;10;Created;Equities;US;
4/16/2026 2:02:50 AM;TSLA;Sell;Take profit;373.66;;20;Modified;Equities;US;
4/16/2026 2:02:43 AM;TSLA;Sell;Take profit;372.84;;20;Modified;Equities;US;
4/16/2026 2:02:29 AM;TSLA;Sell;Stop loss;;369.90;20;Modified;Equities;US;
4/16/2026 2:02:29 AM;TSLA;Sell;Take profit;372.40;;20;Modified;Equities;US;
4/16/2026 2:02:29 AM;TSLA;Sell;Limit;371.49;;80;Filled;Equities;US;
4/16/2026 2:02:10 AM;TSLA;Sell;Limit;371.49;;80;Created;Equities;US;
4/16/2026 2:01:59 AM;TSLA;Sell;Stop loss;;369.90;100;Created;Equities;US;
4/16/2026 2:01:57 AM;TSLA;Sell;Take profit;372.40;;100;Modified;Equities;US;
4/16/2026 2:01:54 AM;TSLA;Sell;Take profit;371.52;;100;Created;Equities;US;
4/16/2026 2:01:49 AM;TSLA;Buy;Market;370.68;;100;Filled;Equities;US;
4/15/2026 2:29:29 AM;TSLA;Sell;Market;362.74;;120;Filled;Equities;US;
4/15/2026 2:29:16 AM;TSLA;Buy;Market;363.04;;120;Filled;Equities;US;
4/15/2026 2:29:12 AM;TSLA;Sell;Take profit;363.06;;120;Filled;Equities;US;
4/15/2026 2:29:11 AM;TSLA;Sell;Take profit;362.98;;120;Created;Equities;US;
4/15/2026 2:28:54 AM;TSLA;Buy;Market;362.55;;120;Filled;Equities;US;
4/15/2026 1:55:11 AM;TSLA;Sell;Take profit;363.38;;120;Cancelled;Equities;US;
4/15/2026 1:55:11 AM;TSLA;Sell;Market;358.96;;120;Filled;Equities;US;
4/15/2026 1:54:35 AM;TSLA;Sell;Limit;361.18;;90;Cancelled;Equities;US;
4/15/2026 1:53:50 AM;TSLA;Sell;Stop loss;;357.92;120;Cancelled;Equities;US;
4/15/2026 1:53:49 AM;TSLA;Sell;Stop loss;;357.92;120;Created;Equities;US;
4/15/2026 1:53:32 AM;TSLA;Sell;Limit;361.18;;90;Modified;Equities;US;
4/15/2026 1:53:24 AM;TSLA;Sell;Take profit;363.38;;120;Modified;Equities;US;
4/15/2026 1:53:11 AM;TSLA;Sell;Limit;361.21;;90;Created;Equities;US;
4/15/2026 1:52:57 AM;TSLA;Sell;Limit;361.18;;90;Cancelled;Equities;US;
4/15/2026 1:50:55 AM;TSLA;Sell;Limit;361.18;;90;Modified;Equities;US;
4/15/2026 1:50:44 AM;TSLA;Sell;Limit;361.12;;90;Created;Equities;US;
4/15/2026 1:50:20 AM;TSLA;Sell;Limit;361.17;;90;Cancelled;Equities;US;
4/15/2026 1:49:47 AM;TSLA;Sell;Take profit;363.14;;120;Modified;Equities;US;
4/15/2026 1:49:43 AM;TSLA;Sell;Limit;361.17;;90;Modified;Equities;US;
4/15/2026 1:49:30 AM;TSLA;Sell;Limit;361.30;;90;Modified;Equities;US;
4/15/2026 1:49:19 AM;TSLA;Sell;Limit;361.30;;100;Created;Equities;US;
4/15/2026 1:48:56 AM;TSLA;Sell;Take profit;363.42;;120;Modified;Equities;US;
4/15/2026 1:48:55 AM;TSLA;Sell;Take profit;361.32;;120;Created;Equities;US;
4/15/2026 1:48:40 AM;TSLA;Buy;Market;359.95;;120;Filled;Equities;US;
4/15/2026 1:35:31 AM;TSLA;Sell;Market;358.74;;100;Filled;Equities;US;
4/15/2026 1:35:08 AM;TSLA;Sell;Stop loss;;358.93;100;Cancelled;Equities;US;
4/15/2026 1:35:07 AM;TSLA;Sell;Stop loss;;358.93;100;Created;Equities;US;
4/15/2026 1:34:55 AM;TSLA;Buy;Market;360.33;;100;Filled;Equities;US;
4/14/2026 2:11:31 AM;TSLA;Sell;Take profit;357.00;;50;Cancelled;Equities;US;
4/14/2026 2:11:31 AM;TSLA;Sell;Market;353.83;;50;Filled;Equities;US;
4/14/2026 2:10:54 AM;TSLA;Sell;Stop loss;;354.03;50;Cancelled;Equities;US;
4/14/2026 2:10:43 AM;TSLA;Sell;Take profit;357.00;;50;Modified;Equities;US;
4/14/2026 2:10:42 AM;TSLA;Sell;Take profit;356.33;;50;Created;Equities;US;
4/14/2026 2:10:39 AM;TSLA;Sell;Stop loss;;354.03;50;Created;Equities;US;
4/14/2026 2:10:35 AM;TSLA;Buy;Market;355.10;;50;Filled;Equities;US;
4/11/2026 2:39:41 AM;NVDA;Sell;Stop loss;;187.47;10;Cancelled;Equities;US;
4/11/2026 2:39:41 AM;NVDA;Sell;Market;188.75;;10;Filled;Equities;US;
4/11/2026 2:34:15 AM;NVDA;Sell;Stop loss;;187.47;10;Modified;Equities;US;
4/11/2026 2:33:35 AM;NVDA;Sell;Stop loss;;187.35;10;Modified;Equities;US;
4/11/2026 2:33:35 AM;NVDA;Sell;Limit;188.45;;10;Filled;Equities;US;
4/11/2026 2:33:11 AM;NVDA;Sell;Limit;188.45;;10;Created;Equities;US;
4/11/2026 2:31:13 AM;NVDA;Sell;Take profit;188.92;;20;Cancelled;Equities;US;
4/11/2026 2:31:09 AM;NVDA;Sell;Take profit;188.92;;20;Modified;Equities;US;
4/11/2026 2:31:08 AM;NVDA;Sell;Take profit;188.52;;20;Created;Equities;US;
4/11/2026 2:30:40 AM;NVDA;Sell;Stop loss;;187.35;20;Modified;Equities;US;
4/11/2026 2:30:40 AM;NVDA;Sell;Market;188.00;;20;Filled;Equities;US;
4/11/2026 2:30:25 AM;NVDA;Sell;Stop loss;;187.35;40;Modified;Equities;US;
4/11/2026 2:30:01 AM;NVDA;Sell;Stop loss;;187.15;40;Modified;Equities;US;
4/11/2026 2:30:01 AM;NVDA;Sell;Limit;187.86;;160;Filled;Equities;US;
4/11/2026 2:30:01 AM;NVDA;Sell;Take profit;188.09;;200;Cancelled;Equities;US;
4/11/2026 2:30:00 AM;NVDA;Sell;Take profit;188.09;;200;Created;Equities;US;
4/11/2026 2:29:53 AM;NVDA;Sell;Stop loss;;187.15;200;Modified;Equities;US;
4/11/2026 2:28:13 AM;NVDA;Sell;Limit;187.86;;160;Modified;Equities;US;
4/11/2026 2:28:01 AM;NVDA;Sell;Stop loss;;187.32;200;Modified;Equities;US;
4/11/2026 2:27:47 AM;NVDA;Sell;Stop loss;;187.42;200;Created;Equities;US;
4/11/2026 2:27:09 AM;NVDA;Sell;Limit;187.88;;160;Created;Equities;US;
4/11/2026 2:26:54 AM;NVDA;Sell;Limit;187.87;;160;Cancelled;Equities;US;
4/11/2026 2:25:59 AM;NVDA;Sell;Take profit;188.23;;200;Cancelled;Equities;US;
4/11/2026 2:25:57 AM;NVDA;Sell;Take profit;188.23;;200;Created;Equities;US;
4/11/2026 2:25:47 AM;NVDA;Sell;Limit;187.87;;160;Created;Equities;US;
4/11/2026 2:23:26 AM;NVDA;Sell;Take profit;187.80;;200;Cancelled;Equities;US;
4/11/2026 2:23:25 AM;NVDA;Sell;Take profit;187.80;;200;Created;Equities;US;
4/11/2026 2:21:06 AM;NVDA;Sell;Take profit;187.90;;200;Cancelled;Equities;US;
4/11/2026 2:21:04 AM;NVDA;Sell;Take profit;187.90;;200;Created;Equities;US;
4/11/2026 2:20:48 AM;NVDA;Sell;Stop loss;;187.12;200;Cancelled;Equities;US;
4/11/2026 2:20:47 AM;NVDA;Sell;Stop loss;;187.12;200;Created;Equities;US;
4/11/2026 2:18:09 AM;NVDA;Sell;Stop loss;;186.90;200;Cancelled;Equities;US;
4/11/2026 2:18:08 AM;NVDA;Sell;Stop loss;;186.90;200;Created;Equities;US;
4/11/2026 2:16:22 AM;NVDA;Sell;Stop loss;;186.72;200;Cancelled;Equities;US;
4/11/2026 2:16:21 AM;NVDA;Sell;Stop loss;;186.72;200;Created;Equities;US;
4/11/2026 2:15:11 AM;NVDA;Sell;Take profit;187.93;;200;Cancelled;Equities;US;
4/11/2026 2:14:49 AM;NVDA;Sell;Stop loss;;186.78;200;Cancelled;Equities;US;
4/11/2026 2:14:47 AM;NVDA;Sell;Stop loss;;186.78;200;Modified;Equities;US;
4/11/2026 2:14:41 AM;NVDA;Sell;Stop loss;;186.39;200;Modified;Equities;US;
4/11/2026 2:14:41 AM;NVDA;Sell;Take profit;187.93;;200;Modified;Equities;US;
4/11/2026 2:14:41 AM;NVDA;Buy;Market;187.31;;100;Filled;Equities;US;
4/11/2026 2:14:37 AM;NVDA;Sell;Stop loss;;186.39;100;Created;Equities;US;
4/11/2026 2:14:35 AM;NVDA;Sell;Take profit;187.93;;100;Created;Equities;US;
4/11/2026 2:14:31 AM;NVDA;Buy;Market;187.16;;100;Filled;Equities;US;
4/10/2026 2:11:46 AM;TSLA;Buy;Market;339.14;;40;Filled;Equities;US;
4/10/2026 2:08:06 AM;TSLA;Buy;Take profit;335.86;;40;Cancelled;Equities;US;
4/10/2026 2:08:04 AM;TSLA;Buy;Take profit;335.86;;40;Created;Equities;US;
4/10/2026 2:07:56 AM;TSLA;Buy;Take profit;336.04;;40;Cancelled;Equities;US;
4/10/2026 2:07:55 AM;TSLA;Buy;Take profit;336.04;;40;Modified;Equities;US;
4/10/2026 2:05:40 AM;TSLA;Buy;Stop;;343.41;1;Cancelled;Equities;US;
4/10/2026 2:04:05 AM;TSLA;Buy;Take profit;332.01;;40;Modified;Equities;US;
4/10/2026 2:03:50 AM;TSLA;Buy;Take profit;333.26;;40;Modified;Equities;US;
4/10/2026 2:02:34 AM;TSLA;Buy;Stop loss;;339.02;40;Cancelled;Equities;US;
4/10/2026 2:02:33 AM;TSLA;Buy;Stop loss;;339.02;40;Created;Equities;US;
4/10/2026 2:01:00 AM;TSLA;Buy;Take profit;333.77;;40;Modified;Equities;US;
4/10/2026 1:59:24 AM;TSLA;Buy;Take profit;333.39;;40;Modified;Equities;US;
4/10/2026 1:59:22 AM;TSLA;Buy;Take profit;335.99;;40;Modified;Equities;US;
4/10/2026 1:59:11 AM;TSLA;Buy;Take profit;335.50;;40;Modified;Equities;US;
4/10/2026 1:58:11 AM;TSLA;Buy;Stop loss;;339.53;40;Cancelled;Equities;US;
4/10/2026 1:58:10 AM;TSLA;Buy;Stop loss;;339.53;40;Created;Equities;US;
4/10/2026 1:56:54 AM;TSLA;Buy;Take profit;335.64;;40;Modified;Equities;US;
4/10/2026 1:56:54 AM;TSLA;Buy;Market;337.58;;100;Filled;Equities;US;
4/10/2026 1:56:24 AM;TSLA;Buy;Take profit;335.64;;140;Modified;Equities;US;
4/10/2026 1:56:24 AM;TSLA;Sell;Market;337.95;;40;Filled;Equities;US;
4/10/2026 1:54:01 AM;TSLA;Buy;Take profit;335.64;;100;Modified;Equities;US;
4/10/2026 1:53:50 AM;TSLA;Buy;Stop loss;;339.41;100;Cancelled;Equities;US;
4/10/2026 1:53:12 AM;TSLA;Buy;Limit;337.31;;80;Cancelled;Equities;US;
4/10/2026 1:52:36 AM;TSLA;Buy;Take profit;335.82;;100;Modified;Equities;US;
4/10/2026 1:52:26 AM;TSLA;Buy;Stop loss;;339.41;100;Modified;Equities;US;
4/10/2026 1:52:13 AM;TSLA;Buy;Take profit;335.97;;100;Modified;Equities;US;
4/10/2026 1:52:07 AM;TSLA;Buy;Limit;337.31;;80;Created;Equities;US;
4/10/2026 1:52:00 AM;TSLA;Buy;Stop;;343.41;1;Created;Equities;US;
4/10/2026 1:51:31 AM;TSLA;Buy;Take profit;335.81;;100;Modified;Equities;US;
4/10/2026 1:51:27 AM;TSLA;Buy;Take profit;336.86;;100;Modified;Equities;US;
4/10/2026 1:51:27 AM;TSLA;Buy;Stop loss;;340.26;100;Modified;Equities;US;
4/10/2026 1:51:27 AM;TSLA;Sell;Market;338.13;;50;Filled;Equities;US;
4/10/2026 1:51:21 AM;TSLA;Buy;Take profit;336.86;;50;Created;Equities;US;
4/10/2026 1:51:12 AM;TSLA;Buy;Stop loss;;340.26;50;Created;Equities;US;
4/10/2026 1:51:10 AM;TSLA;Sell;Market;338.48;;50;Filled;Equities;US;
4/10/2026 1:46:09 AM;TSLA;Sell;Market;343.55;;100;Filled;Equities;US;
4/10/2026 1:45:33 AM;TSLA;Sell;Limit;345.54;;80;Cancelled;Equities;US;
4/10/2026 1:45:30 AM;TSLA;Sell;Stop loss;;344.14;100;Cancelled;Equities;US;
4/10/2026 1:45:27 AM;TSLA;Sell;Limit;345.54;;80;Modified;Equities;US;
4/10/2026 1:45:20 AM;TSLA;Sell;Limit;345.54;;81;Created;Equities;US;
4/10/2026 1:45:06 AM;TSLA;Sell;Stop loss;;344.14;100;Created;Equities;US;
4/10/2026 1:44:55 AM;TSLA;Buy;Market;344.79;;100;Filled;Equities;US;
4/9/2026 2:11:14 AM;NVDA;Buy;Stop loss;;182.95;5;Cancelled;Equities;US;
4/9/2026 2:11:14 AM;NVDA;Buy;Take profit;181.31;;5;Filled;Equities;US;
4/9/2026 2:10:37 AM;NVDA;Buy;Stop loss;;182.95;5;Modified;Equities;US;
4/9/2026 2:10:26 AM;NVDA;Buy;Stop loss;;182.45;5;Modified;Equities;US;
4/9/2026 2:09:09 AM;NVDA;Buy;Take profit;181.31;;5;Modified;Equities;US;
4/9/2026 2:08:46 AM;NVDA;Buy;Stop loss;;182.97;5;Modified;Equities;US;
4/9/2026 2:08:46 AM;NVDA;Buy;Take profit;181.24;;5;Modified;Equities;US;
4/9/2026 2:08:46 AM;NVDA;Buy;Limit;181.51;;5;Filled;Equities;US;
4/9/2026 2:07:18 AM;NVDA;Buy;Stop loss;;182.97;10;Created;Equities;US;
4/9/2026 2:07:09 AM;NVDA;Buy;Take profit;181.24;;10;Modified;Equities;US;
4/9/2026 2:06:51 AM;NVDA;Buy;Limit;181.51;;5;Created;Equities;US;
4/9/2026 2:06:07 AM;NVDA;Buy;Take profit;180.90;;10;Modified;Equities;US;
4/9/2026 2:06:07 AM;NVDA;Buy;Limit;182.03;;10;Filled;Equities;US;
4/9/2026 2:03:19 AM;NVDA;Buy;Take profit;180.90;;20;Modified;Equities;US;
4/9/2026 2:03:13 AM;NVDA;Buy;Limit;182.04;;10;Created;Equities;US;
4/9/2026 2:01:39 AM;NVDA;Buy;Stop loss;;183.13;20;Cancelled;Equities;US;
4/9/2026 2:01:34 AM;NVDA;Buy;Stop loss;;183.13;20;Created;Equities;US;
4/9/2026 2:01:08 AM;NVDA;Buy;Take profit;180.94;;20;Modified;Equities;US;
4/9/2026 2:01:08 AM;NVDA;Buy;Limit;182.48;;20;Filled;Equities;US;
4/9/2026 2:00:41 AM;NVDA;Buy;Limit;182.51;;20;Created;Equities;US;
4/9/2026 2:00:13 AM;NVDA;Buy;Take profit;180.94;;40;Modified;Equities;US;
4/9/2026 1:59:59 AM;NVDA;Buy;Stop;;183.87;160;Cancelled;Equities;US;
4/9/2026 1:59:38 AM;NVDA;Buy;Take profit;181.17;;40;Modified;Equities;US;
4/9/2026 1:59:36 AM;NVDA;Buy;Take profit;182.01;;40;Modified;Equities;US;
4/9/2026 1:59:31 AM;NVDA;Sell;Stop;;181.88;20;Cancelled;Equities;US;
4/9/2026 1:59:29 AM;NVDA;Sell;Stop;;181.88;20;Created;Equities;US;
4/9/2026 1:59:21 AM;NVDA;Buy;Stop;;183.87;160;Created;Equities;US;
4/9/2026 1:58:41 AM;NVDA;Buy;Take profit;181.36;;40;Modified;Equities;US;
4/9/2026 1:58:41 AM;NVDA;Buy;Limit;182.73;;160;Filled;Equities;US;
4/9/2026 1:58:16 AM;NVDA;Buy;Take profit;181.36;;200;Modified;Equities;US;
4/9/2026 1:57:45 AM;NVDA;Buy;Limit;182.74;;160;Created;Equities;US;
4/9/2026 1:54:37 AM;NVDA;Buy;Stop loss;;183.74;200;Cancelled;Equities;US;
4/9/2026 1:54:36 AM;NVDA;Buy;Stop loss;;183.74;200;Created;Equities;US;
4/9/2026 1:54:01 AM;NVDA;Buy;Take profit;181.53;;200;Modified;Equities;US;
4/9/2026 1:52:25 AM;NVDA;Buy;Stop loss;;183.58;200;Cancelled;Equities;US;
4/9/2026 1:51:42 AM;NVDA;Buy;Take profit;182.16;;200;Modified;Equities;US;
4/9/2026 1:51:39 AM;NVDA;Buy;Stop loss;;183.58;200;Created;Equities;US;
4/9/2026 1:51:37 AM;NVDA;Buy;Take profit;182.71;;200;Created;Equities;US;
4/9/2026 1:51:34 AM;NVDA;Sell;Market;183.18;;200;Filled;Equities;US;
4/9/2026 1:51:12 AM;SNDK;Sell;Limit;807.45;;12;Cancelled;Equities;US;
4/9/2026 1:51:09 AM;SNDK;Sell;Take profit;814.33;;15;Cancelled;Equities;US;
4/9/2026 1:51:09 AM;SNDK;Sell;Market;796.34;;15;Filled;Equities;US;
4/9/2026 1:50:22 AM;SNDK;Sell;Take profit;814.33;;15;Modified;Equities;US;
4/9/2026 1:50:16 AM;SNDK;Sell;Limit;807.45;;12;Created;Equities;US;
4/9/2026 1:48:10 AM;SNDK;Sell;Take profit;812.40;;15;Modified;Equities;US;
4/9/2026 1:48:09 AM;SNDK;Sell;Take profit;807.98;;15;Created;Equities;US;
4/9/2026 1:48:05 AM;SNDK;Buy;Market;801.80;;15;Filled;Equities;US;
4/8/2026 2:38:22 AM;TSLA;Buy;Stop loss;;343.56;5;Cancelled;Equities;US;
4/8/2026 2:38:22 AM;TSLA;Buy;Take profit;340.01;;5;Filled;Equities;US;
4/8/2026 2:23:19 AM;TSLA;Buy;Take profit;340.01;;5;Modified;Equities;US;
4/8/2026 2:23:15 AM;TSLA;Buy;Take profit;340.09;;5;Modified;Equities;US;
4/8/2026 2:18:09 AM;TSLA;Buy;Stop loss;;343.56;5;Modified;Equities;US;
4/8/2026 2:18:02 AM;TSLA;Buy;Stop loss;;343.35;5;Modified;Equities;US;
4/8/2026 2:17:53 AM;TSLA;Buy;Stop loss;;342.11;5;Modified;Equities;US;
4/8/2026 2:16:19 AM;TSLA;Buy;Take profit;340.07;;5;Modified;Equities;US;
4/8/2026 2:15:20 AM;TSLA;Buy;Stop loss;;343.57;5;Modified;Equities;US;
4/8/2026 2:14:57 AM;TSLA;Buy;Stop loss;;343.26;5;Created;Equities;US;
4/8/2026 2:13:04 AM;TSLA;Buy;Take profit;340.04;;5;Created;Equities;US;
4/8/2026 2:13:01 AM;TSLA;Buy;Limit;340.09;;3;Cancelled;Equities;US;
4/8/2026 2:08:45 AM;TSLA;Buy;Limit;340.09;;3;Created;Equities;US;
4/8/2026 2:07:09 AM;TSLA;Buy;Take profit;339.58;;5;Cancelled;Equities;US;
4/8/2026 2:07:07 AM;TSLA;Buy;Take profit;339.58;;5;Created;Equities;US;
4/8/2026 2:06:16 AM;TSLA;Buy;Limit;341.09;;5;Filled;Equities;US;
4/8/2026 2:06:14 AM;TSLA;Buy;Limit;341.09;;5;Created;Equities;US;
4/8/2026 2:04:20 AM;TSLA;Buy;Limit;342.02;;10;Filled;Equities;US;
4/8/2026 2:02:20 AM;TSLA;Buy;Limit;342.04;;10;Created;Equities;US;
4/8/2026 2:02:02 AM;TSLA;Buy;Take profit;341.20;;20;Cancelled;Equities;US;
4/8/2026 2:02:01 AM;TSLA;Buy;Take profit;341.20;;20;Created;Equities;US;
4/8/2026 1:57:43 AM;TSLA;Buy;Limit;342.75;;80;Filled;Equities;US;
4/8/2026 1:57:08 AM;TSLA;Buy;Limit;342.76;;80;Created;Equities;US;
4/8/2026 1:56:45 AM;TSLA;Buy;Stop loss;;344.68;100;Cancelled;Equities;US;
4/8/2026 1:56:44 AM;TSLA;Buy;Stop loss;;344.68;100;Created;Equities;US;
4/8/2026 1:56:20 AM;TSLA;Buy;Stop loss;;345.27;100;Cancelled;Equities;US;
4/8/2026 1:56:18 AM;TSLA;Buy;Stop loss;;345.27;100;Created;Equities;US;
4/8/2026 1:56:15 AM;TSLA;Buy;Take profit;342.70;;100;Cancelled;Equities;US;
4/8/2026 1:55:59 AM;TSLA;Buy;Stop loss;;345.29;100;Cancelled;Equities;US;
4/8/2026 1:55:57 AM;TSLA;Buy;Take profit;342.70;;100;Created;Equities;US;
4/8/2026 1:55:55 AM;TSLA;Buy;Stop loss;;345.29;100;Created;Equities;US;
4/8/2026 1:55:51 AM;TSLA;Sell;Market;344.22;;100;Filled;Equities;US;
4/8/2026 1:47:57 AM;NVDA;Sell;Market;176.08;;200;Filled;Equities;US;
4/8/2026 1:42:31 AM;NVDA;Sell;Take profit;176.98;;200;Cancelled;Equities;US;
4/8/2026 1:42:30 AM;NVDA;Sell;Take profit;176.98;;200;Created;Equities;US;
4/8/2026 1:42:27 AM;NVDA;Sell;Stop loss;;176.24;200;Cancelled;Equities;US;
4/8/2026 1:42:26 AM;NVDA;Sell;Stop loss;;176.24;200;Created;Equities;US;
4/8/2026 1:42:17 AM;NVDA;Buy;Market;176.59;;200;Filled;Equities;US;
4/8/2026 1:33:56 AM;NVDA;Buy;Market;176.04;;100;Filled;Equities;US;
4/8/2026 1:32:01 AM;NVDA;Buy;Stop loss;;175.89;100;Cancelled;Equities;US;
4/8/2026 1:32:00 AM;NVDA;Buy;Stop loss;;175.89;100;Created;Equities;US;
4/8/2026 1:31:48 AM;NVDA;Buy;Take profit;174.81;;100;Cancelled;Equities;US;
4/8/2026 1:31:47 AM;NVDA;Buy;Take profit;174.81;;100;Created;Equities;US;
4/8/2026 1:31:36 AM;NVDA;Sell;Market;175.38;;100;Filled;Equities;US;
4/7/2026 2:16:30 AM;NVDA;Buy;Market;176.82;;200;Filled;Equities;US;
4/7/2026 2:14:11 AM;NVDA;Buy;Take profit;175.76;;200;Cancelled;Equities;US;
4/7/2026 2:14:09 AM;NVDA;Buy;Take profit;175.76;;200;Modified;Equities;US;
4/7/2026 2:13:34 AM;NVDA;Buy;Stop loss;;176.74;200;Cancelled;Equities;US;
4/7/2026 2:13:29 AM;NVDA;Buy;Take profit;175.81;;200;Created;Equities;US;
4/7/2026 2:13:27 AM;NVDA;Buy;Stop loss;;176.74;200;Created;Equities;US;
4/7/2026 2:13:24 AM;NVDA;Sell;Market;176.37;;200;Filled;Equities;US;
4/7/2026 2:11:48 AM;NVDA;Buy;Market;176.62;;200;Filled;Equities;US;
4/7/2026 2:08:12 AM;NVDA;Buy;Limit;175.81;;160;Cancelled;Equities;US;
4/7/2026 2:07:47 AM;NVDA;Buy;Stop loss;;176.70;200;Cancelled;Equities;US;
4/7/2026 2:07:45 AM;NVDA;Buy;Stop loss;;176.70;200;Modified;Equities;US;
4/7/2026 2:07:38 AM;NVDA;Buy;Stop loss;;176.59;200;Created;Equities;US;
4/7/2026 2:05:55 AM;NVDA;Buy;Limit;175.81;;160;Created;Equities;US;
4/7/2026 2:03:14 AM;NVDA;Buy;Stop loss;;176.72;200;Cancelled;Equities;US;
4/7/2026 2:03:12 AM;NVDA;Buy;Take profit;175.76;;200;Cancelled;Equities;US;
4/7/2026 2:03:11 AM;NVDA;Buy;Take profit;175.76;;200;Created;Equities;US;
4/7/2026 2:03:09 AM;NVDA;Buy;Stop loss;;176.72;200;Created;Equities;US;
4/7/2026 2:03:06 AM;NVDA;Sell;Market;176.40;;200;Filled;Equities;US;
